combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"(7, 17)",192,lognorm,1,3,"{'s': 1.4518902329285173, 'loc': 0.03139924345535423, 'scale': 0.049775126142312734}",232.01952867680785,0.2140596362699202,0.0001,-458.0390573536157,-448.26657123753233,3.424347952958429e-29
"(7, 17)",192,exponnorm,1,3,"{'K': 48.77079978774142, 'loc': 0.03390556042623632, 'scale': 0.0034322031807785805}",147.65885501195794,0.4528783844735521,0.0001,-289.3177100239159,-279.5452239078325,
"(7, 17)",192,invgauss_2,1,2,"{'mu': 1.8109604653665876, 'loc': 0, 'scale': 0.1111547595045108}",183.4957305533128,0.21498540869477306,0.0001,-362.9914611066256,-356.47647036257,
"(7, 17)",192,invgauss,1,3,"{'mu': 4.941830186867527, 'loc': 0.029271431326889103, 'scale': 0.03481016109618443}",244.70923551735459,0.21498651760648252,0.0001,-483.41847103470917,-473.6459849186258,1.8613854718383696e-28
"(7, 17)",192,beta,1,4,"{'a': 0.714681414238882, 'b': 150.09877656409765, 'loc': 0.031999999999999994, 'scale': 18.98887604115432}",160.06350200238666,0.25099675652686404,0.0001,-312.1270040047733,-299.0970225166622,
"(7, 17)",192,gamma_2,1,2,"{'a': 0.8291972121861468, 'loc': 0, 'scale': 0.24276115746854537}",118.13845286991727,0.28232061061680613,0.0001,-232.27690573983455,-225.761914995779,
"(7, 17)",192,gamma,1,3,"{'a': 0.5618076814736909, 'loc': 0.031999999999999994, 'scale': 0.2999746910267965}",215.58721528677984,0.25934042227758636,0.0001,-425.1744305735597,-415.4019444574763,2.7125432819230057e-44
"(7, 17)",192,gumbel_r,1,2,"{'loc': 0.09198611517992498, 'scale': 0.13670807580599437}",36.54046151042598,0.3513489046477964,0.0001,-69.08092302085196,-62.56593227679639,
"(7, 17)",192,rayleigh_1,1,1,"{'loc': 0, 'scale': 0.2675064202889967}",-130.20495834576477,0.41538425133681556,0.0001,262.40991669152953,265.6674120635573,
"(7, 17)",192,rayleigh,1,2,"{'loc': -0.22679130599818922, 'scale': 0.37805980255591803}",-11.938446590237,0.41538425133681556,0.0001,27.876893180474,34.391883924529566,2.242248023233461e-53
"(7, 17)",192,weibull_min_2,1,2,"{'c': 0.8178004691396332, 'loc': 0, 'scale': 0.17409494580628265}",124.85110201700422,0.2229743957214666,0.0001,-245.70220403400845,-239.1872132899529,
