combination,n,distribution,success,nparams,fit_params,log_likelihood,ks_statistic,ks_pvalue,aic,bic,llr
"('summer', 6, 14)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2be9db50>},446.97941367433344,0.117097313291238,0.0046,-891.9588273486669,-888.6212892689656,
"('summer', 6, 15)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf06910>},452.1855286914521,0.1042825501287846,0.0015,-902.3710573829042,-899.0335193032029,
"('summer', 6, 16)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cd2da50>},510.4261591924711,0.0712932952962116,0.0669,-1018.8523183849422,-1015.514780305241,
"('summer', 6, 17)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2beb78d0>},488.81333780530457,0.062194418609078,0.16,-975.6266756106093,-972.289137530908,
"('summer', 6, 18)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2becfd90>},422.0200651864242,0.1273945805465787,0.0008,-842.0401303728484,-838.7025922931471,
"('summer', 6, 19)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2ccb0a10>},320.4946921394993,0.2163752343751827,0.0001,-638.9893842789986,-635.6518461992973,
"('summer', 6, 20)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf4fc90>},371.2517529262269,0.1939109565951421,0.0001,-740.5035058524538,-737.1659677727525,
"('summer', 6, 21)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf4ea10>},342.10410761546865,0.2003600254843526,0.0001,-682.2082152309373,-678.870677151236,
"('summer', 6, 22)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf4eb50>},319.9636395962437,0.1946739647303523,0.0001,-637.9272791924875,-634.5897411127862,
"('summer', 6, 23)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf346d0>},465.6423405023983,0.0647742107757344,0.2212,-929.2846810047964,-925.9471429250952,
"('summer', 7, 0)",212,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cd2dad0>},555.7414341399208,0.0266963705147912,0.9961,-1109.4828682798416,-1106.1262820051695,
"('summer', 7, 1)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cd2c810>},539.5276830938667,0.0347083304197139,0.8025,-1077.0553661877334,-1073.717828108032,
"('summer', 7, 2)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2ccb1a10>},543.2207549538672,0.0386086288739878,0.6246,-1084.4415099077344,-1081.103971828033,
"('summer', 7, 3)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf4f290>},546.5735902407212,0.0400314427432385,0.3828,-1091.1471804814423,-1087.809642401741,
"('summer', 7, 4)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2ccb0310>},548.3904718418703,0.037118708589563,0.5587,-1094.7809436837406,-1091.4434056040393,
"('summer', 7, 5)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2be7f290>},492.69882423058266,0.08196765838917,0.1222,-983.3976484611652,-980.060110381464,
"('summer', 7, 6)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf4f1d0>},428.9741717407919,0.131543032275232,0.0003,-855.9483434815838,-852.6108054018825,
"('summer', 7, 7)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf4d010>},374.73152300331776,0.1686376022288094,0.0001,-747.4630460066355,-744.1255079269342,
"('summer', 7, 8)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2ccf6150>},326.0573873810344,0.2611055308122855,0.0001,-650.1147747620688,-646.7772366823675,
"('summer', 7, 9)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2ccb87d0>},246.53411471077573,0.3130900588446219,0.0001,-491.06822942155145,-487.73069134185016,
"('summer', 7, 10)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2be9f4d0>},397.3169213850724,0.1805300108291382,0.0001,-792.6338427701448,-789.2963046904435,
"('summer', 7, 11)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf1b510>},324.4185588484392,0.2991765520402109,0.0001,-646.8371176968784,-643.4995796171771,
"('summer', 7, 12)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2beb53d0>},334.6660938734824,0.2289593562490746,0.0001,-667.3321877469648,-663.9946496672635,
"('summer', 7, 13)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf04c10>},471.0488108015005,0.069005457745653,0.2297,-940.097621603001,-936.7600835232996,
"('summer', 7, 14)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2a710f50>},497.3212164772633,0.0464393461403375,0.5475,-992.6424329545266,-989.3048948748252,
"('summer', 7, 15)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf36a10>},508.0895371113778,0.0370288819424141,0.742,-1014.1790742227556,-1010.8415361430544,
"('summer', 7, 16)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf4fc10>},465.7614968581236,0.0771431717712412,0.0028,-929.5229937162472,-926.1854556365458,
"('summer', 7, 17)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf34850>},474.9752722124408,0.0728880902437097,0.0647,-947.9505444248816,-944.6130063451805,
"('summer', 7, 18)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf4e2d0>},406.2990413628814,0.0986917381676541,0.008,-810.5980827257628,-807.2605446460615,
"('summer', 7, 19)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cca7d90>},326.98645401578995,0.2009889326326913,0.0001,-651.9729080315799,-648.6353699518786,
"('summer', 7, 20)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cc96f90>},226.69901394299345,0.2249111310663272,0.0001,-451.3980278859869,-448.0604898062856,
"('summer', 7, 21)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cc95050>},162.189907071337,0.161215102956504,0.0001,-322.379814142674,-319.04227606297263,
"('summer', 7, 22)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf66650>},158.45296662963176,0.1785601376036597,0.0001,-314.9059332592635,-311.56839517956223,
"('summer', 7, 23)",208,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf07590>},352.8295592426984,0.1151523738196144,0.0001,-703.6591184853968,-700.3215804056955,
"('winter', 1, 0)",292,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf67010>},389.8275091517417,0.1069577259154505,0.0001,-777.6550183034833,-773.978264501215,
"('winter', 1, 1)",288,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2beb4790>},597.0789482341884,0.0775905083399344,0.0032,-1192.1578964683767,-1188.4949359882407,
"('winter', 1, 2)",288,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2cd13a50>},577.513472161782,0.0419637689987345,0.316,-1153.026944323564,-1149.363983843428,
"('winter', 1, 3)",288,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf4ecd0>},618.3359574115302,0.0396166999396522,0.1402,-1234.6719148230604,-1231.0089543429244,
"('winter', 1, 4)",288,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2be9e710>},636.2564494931453,0.0365459294084153,0.5143,-1270.5128989862906,-1266.8499385061546,
"('winter', 1, 5)",288,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2b813d10>},608.223388669264,0.0434261435272111,0.1629,-1214.446777338528,-1210.783816858392,
"('winter', 1, 6)",288,KDEsilverman,1,1,{'fitted_kde': <scipy.stats._kde.gaussian_kde object at 0x2abc2bf4dc10>},600.7947414345084,0.0450079539221289,0.1177,-1199.5894828690168,-1195.9265223888808,
