,Unnamed: 0.1,Datetime,KWH/qh,next_hour_cons,Month,Day,Weekend,Hour,Season
349,349,2023-05-04 14:15:00,2.6624999046325684,10.325,5,4,0,14,spring
350,350,2023-05-04 14:30:00,2.512500047683716,10.3375,5,4,0,14,spring
351,351,2023-05-04 14:45:00,2.612499952316284,10.4125,5,4,0,14,spring
352,352,2023-05-04 15:00:00,2.5374999046325684,10.625,5,4,0,15,spring
353,353,2023-05-04 15:15:00,2.674999952316284,10.8,5,4,0,15,spring
354,354,2023-05-04 15:30:00,2.587500095367432,10.9375,5,4,0,15,spring
355,355,2023-05-04 15:45:00,2.825000047683716,11.1375,5,4,0,15,spring
356,356,2023-05-04 16:00:00,2.712500095367432,10.9375,5,4,0,16,spring
357,357,2023-05-04 16:15:00,2.8125,10.725,5,4,0,16,spring
358,358,2023-05-04 16:30:00,2.7874999046325684,10.4625,5,4,0,16,spring
359,359,2023-05-04 16:45:00,2.625,9.8625,5,4,0,16,spring
360,360,2023-05-04 17:00:00,2.5,9.15,5,4,0,17,spring
361,361,2023-05-04 17:15:00,2.549999952316284,8.4,5,4,0,17,spring
362,362,2023-05-04 17:30:00,2.1875,7.6,5,4,0,17,spring
363,363,2023-05-04 17:45:00,1.912500023841858,7.25,5,4,0,17,spring
364,364,2023-05-04 18:00:00,1.75,7.15,5,4,0,18,spring
365,365,2023-05-04 18:15:00,1.75,7.1625,5,4,0,18,spring
366,366,2023-05-04 18:30:00,1.837499976158142,7.2375,5,4,0,18,spring
367,367,2023-05-04 18:45:00,1.8125,7.075,5,4,0,18,spring
368,368,2023-05-04 19:00:00,1.7625000476837158,7.2375,5,4,0,19,spring
369,369,2023-05-04 19:15:00,1.825000047683716,7.2875,5,4,0,19,spring
370,370,2023-05-04 19:30:00,1.6749999523162842,7.2125,5,4,0,19,spring
371,371,2023-05-04 19:45:00,1.975000023841858,7.1125,5,4,0,19,spring
372,372,2023-05-04 20:00:00,1.8125,7.2625,5,4,0,20,spring
373,373,2023-05-04 20:15:00,1.75,7.475,5,4,0,20,spring
374,374,2023-05-04 20:30:00,1.5750000476837158,7.8,5,4,0,20,spring
375,375,2023-05-04 20:45:00,2.125,8.1875,5,4,0,20,spring
376,376,2023-05-04 21:00:00,2.025000095367432,8.0875,5,4,0,21,spring
377,377,2023-05-04 21:15:00,2.075000047683716,8.0875,5,4,0,21,spring
378,378,2023-05-04 21:30:00,1.962499976158142,8.0625,5,4,0,21,spring
379,379,2023-05-04 21:45:00,2.025000095367432,8.1875,5,4,0,21,spring
380,380,2023-05-04 22:00:00,2.025000095367432,8.2375,5,4,0,22,spring
381,381,2023-05-04 22:15:00,2.049999952316284,8.225,5,4,0,22,spring
382,382,2023-05-04 22:30:00,2.087500095367432,8.1875,5,4,0,22,spring
383,383,2023-05-04 22:45:00,2.075000047683716,8.0875,5,4,0,22,spring
384,384,2023-05-04 23:00:00,2.012500047683716,8.05,5,4,0,23,spring
385,385,2023-05-04 23:15:00,2.012500047683716,8.05,5,4,0,23,spring
386,386,2023-05-04 23:30:00,1.987499952316284,8.0875,5,4,0,23,spring
387,387,2023-05-04 23:45:00,2.0374999046325684,8.125,5,4,0,23,spring
388,388,2023-05-05 00:00:00,2.012500047683716,8.1,5,5,0,0,spring
389,389,2023-05-05 00:15:00,2.049999952316284,8.15,5,5,0,0,spring
390,390,2023-05-05 00:30:00,2.025000095367432,8.125,5,5,0,0,spring
391,391,2023-05-05 00:45:00,2.012500047683716,8.0875,5,5,0,0,spring
392,392,2023-05-05 01:00:00,2.0625,8.075,5,5,0,1,spring
393,393,2023-05-05 01:15:00,2.025000095367432,7.975,5,5,0,1,spring
394,394,2023-05-05 01:30:00,1.987499952316284,7.9,5,5,0,1,spring
395,395,2023-05-05 01:45:00,2.0,7.8625,5,5,0,1,spring
396,396,2023-05-05 02:00:00,1.962499976158142,7.9,5,5,0,2,spring
397,397,2023-05-05 02:15:00,1.950000047683716,7.975,5,5,0,2,spring
398,398,2023-05-05 02:30:00,1.950000047683716,8.05,5,5,0,2,spring
399,399,2023-05-05 02:45:00,2.0374999046325684,8.0375,5,5,0,2,spring
400,400,2023-05-05 03:00:00,2.0374999046325684,8.1375,5,5,0,3,spring
401,401,2023-05-05 03:15:00,2.025000095367432,8.1625,5,5,0,3,spring
402,402,2023-05-05 03:30:00,1.9375,8.1625,5,5,0,3,spring
403,403,2023-05-05 03:45:00,2.137500047683716,8.1875,5,5,0,3,spring
404,404,2023-05-05 04:00:00,2.0625,8.625,5,5,0,4,spring
405,405,2023-05-05 04:15:00,2.025000095367432,9.175,5,5,0,4,spring
406,406,2023-05-05 04:30:00,1.962499976158142,9.9125,5,5,0,4,spring
407,407,2023-05-05 04:45:00,2.575000047683716,10.5875,5,5,0,4,spring
408,408,2023-05-05 05:00:00,2.612499952316284,10.925,5,5,0,5,spring
409,409,2023-05-05 05:15:00,2.762500047683716,11.0125,5,5,0,5,spring
410,410,2023-05-05 05:30:00,2.637500047683716,10.95,5,5,0,5,spring
411,411,2023-05-05 05:45:00,2.9124999046325684,10.95,5,5,0,5,spring
412,412,2023-05-05 06:00:00,2.700000047683716,10.8875,5,5,0,6,spring
413,413,2023-05-05 06:15:00,2.700000047683716,10.9625,5,5,0,6,spring
414,414,2023-05-05 06:30:00,2.637500047683716,11.0375,5,5,0,6,spring
415,415,2023-05-05 06:45:00,2.8499999046325684,11.2375,5,5,0,6,spring
416,416,2023-05-05 07:00:00,2.775000095367432,11.1125,5,5,0,7,spring
417,417,2023-05-05 07:15:00,2.775000095367432,10.95,5,5,0,7,spring
418,418,2023-05-05 07:30:00,2.837500095367432,10.8375,5,5,0,7,spring
419,419,2023-05-05 07:45:00,2.7249999046325684,10.625,5,5,0,7,spring
420,420,2023-05-05 08:00:00,2.612499952316284,10.525,5,5,0,8,spring
421,421,2023-05-05 08:15:00,2.6624999046325684,10.4875,5,5,0,8,spring
422,422,2023-05-05 08:30:00,2.625,10.4,5,5,0,8,spring
423,423,2023-05-05 08:45:00,2.625,10.4875,5,5,0,8,spring
424,424,2023-05-05 09:00:00,2.575000047683716,10.6125,5,5,0,9,spring
425,425,2023-05-05 09:15:00,2.575000047683716,10.8875,5,5,0,9,spring
426,426,2023-05-05 09:30:00,2.712500095367432,10.9375,5,5,0,9,spring
427,427,2023-05-05 09:45:00,2.75,10.9625,5,5,0,9,spring
428,428,2023-05-05 10:00:00,2.8499999046325684,10.875,5,5,0,10,spring
429,429,2023-05-05 10:15:00,2.625,10.6375,5,5,0,10,spring
430,430,2023-05-05 10:30:00,2.737499952316284,10.8125,5,5,0,10,spring
431,431,2023-05-05 10:45:00,2.6624999046325684,10.7875,5,5,0,10,spring
432,432,2023-05-05 11:00:00,2.612499952316284,10.85,5,5,0,11,spring
433,433,2023-05-05 11:15:00,2.799999952316284,10.7625,5,5,0,11,spring
434,434,2023-05-05 11:30:00,2.712500095367432,10.4875,5,5,0,11,spring
435,435,2023-05-05 11:45:00,2.7249999046325684,10.3375,5,5,0,11,spring
436,436,2023-05-05 12:00:00,2.525000095367432,10.3875,5,5,0,12,spring
437,437,2023-05-05 12:15:00,2.525000095367432,10.4125,5,5,0,12,spring
438,438,2023-05-05 12:30:00,2.5625,10.4375,5,5,0,12,spring
439,439,2023-05-05 12:45:00,2.775000095367432,10.4875,5,5,0,12,spring
440,440,2023-05-05 13:00:00,2.549999952316284,10.2875,5,5,0,13,spring
441,441,2023-05-05 13:15:00,2.549999952316284,10.3125,5,5,0,13,spring
442,442,2023-05-05 13:30:00,2.612499952316284,10.3875,5,5,0,13,spring
443,443,2023-05-05 13:45:00,2.575000047683716,10.45,5,5,0,13,spring
444,444,2023-05-05 14:00:00,2.575000047683716,10.625,5,5,0,14,spring
445,445,2023-05-05 14:15:00,2.625,10.9875,5,5,0,14,spring
446,446,2023-05-05 14:30:00,2.674999952316284,11.275,5,5,0,14,spring
447,447,2023-05-05 14:45:00,2.75,11.25,5,5,0,14,spring
448,448,2023-05-05 15:00:00,2.9375,11.35,5,5,0,15,spring
449,449,2023-05-05 15:15:00,2.9124999046325684,11.225,5,5,0,15,spring
450,450,2023-05-05 15:30:00,2.650000095367432,11.05,5,5,0,15,spring
451,451,2023-05-05 15:45:00,2.8499999046325684,11.2375,5,5,0,15,spring
452,452,2023-05-05 16:00:00,2.8125,11.0,5,5,0,16,spring
453,453,2023-05-05 16:15:00,2.737499952316284,10.525,5,5,0,16,spring
454,454,2023-05-05 16:30:00,2.837500095367432,10.175,5,5,0,16,spring
455,455,2023-05-05 16:45:00,2.612499952316284,9.6875,5,5,0,16,spring
456,456,2023-05-05 17:00:00,2.337500095367432,9.0,5,5,0,17,spring
457,457,2023-05-05 17:15:00,2.387500047683716,8.625,5,5,0,17,spring
458,458,2023-05-05 17:30:00,2.3499999046325684,8.05,5,5,0,17,spring
459,459,2023-05-05 17:45:00,1.924999952316284,7.325,5,5,0,17,spring
460,460,2023-05-05 18:00:00,1.962499976158142,7.0625,5,5,0,18,spring
461,461,2023-05-05 18:15:00,1.8125,6.8875,5,5,0,18,spring
462,462,2023-05-05 18:30:00,1.625,7.0375,5,5,0,18,spring
463,463,2023-05-05 18:45:00,1.662500023841858,7.25,5,5,0,18,spring
464,464,2023-05-05 19:00:00,1.787500023841858,7.325,5,5,0,19,spring
465,465,2023-05-05 19:15:00,1.962499976158142,7.25,5,5,0,19,spring
466,466,2023-05-05 19:30:00,1.837499976158142,6.9125,5,5,0,19,spring
467,467,2023-05-05 19:45:00,1.7374999523162842,6.7375,5,5,0,19,spring
468,468,2023-05-05 20:00:00,1.712499976158142,6.85,5,5,0,20,spring
469,469,2023-05-05 20:15:00,1.625,7.2,5,5,0,20,spring
470,470,2023-05-05 20:30:00,1.662500023841858,7.6875,5,5,0,20,spring
471,471,2023-05-05 20:45:00,1.850000023841858,8.2,5,5,0,20,spring
472,472,2023-05-05 21:00:00,2.0625,8.5625,5,5,0,21,spring
473,473,2023-05-05 21:15:00,2.112499952316284,8.6125,5,5,0,21,spring
474,474,2023-05-05 21:30:00,2.174999952316284,8.675,5,5,0,21,spring
475,475,2023-05-05 21:45:00,2.212500095367432,8.575,5,5,0,21,spring
476,476,2023-05-05 22:00:00,2.112499952316284,8.4,5,5,0,22,spring
477,477,2023-05-05 22:15:00,2.174999952316284,8.2375,5,5,0,22,spring
478,478,2023-05-05 22:30:00,2.075000047683716,8.2375,5,5,0,22,spring
479,479,2023-05-05 22:45:00,2.0374999046325684,8.1625,5,5,0,22,spring
480,480,2023-05-05 23:00:00,1.950000047683716,8.0625,5,5,0,23,spring
481,481,2023-05-05 23:15:00,2.174999952316284,8.025,5,5,0,23,spring
482,482,2023-05-05 23:30:00,2.0,7.7625,5,5,0,23,spring
483,483,2023-05-05 23:45:00,1.9375,7.7125,5,5,0,23,spring
484,484,2023-05-06 00:00:00,1.912500023841858,7.6875,5,6,1,0,spring
485,485,2023-05-06 00:15:00,1.912500023841858,7.725,5,6,1,0,spring
486,486,2023-05-06 00:30:00,1.950000047683716,7.7625,5,6,1,0,spring
487,487,2023-05-06 00:45:00,1.912500023841858,7.9125,5,6,1,0,spring
488,488,2023-05-06 01:00:00,1.950000047683716,8.05,5,6,1,1,spring
489,489,2023-05-06 01:15:00,1.950000047683716,8.025,5,6,1,1,spring
490,490,2023-05-06 01:30:00,2.0999999046325684,8.05,5,6,1,1,spring
491,491,2023-05-06 01:45:00,2.049999952316284,7.8875,5,6,1,1,spring
492,492,2023-05-06 02:00:00,1.924999952316284,7.7875,5,6,1,2,spring
493,493,2023-05-06 02:15:00,1.975000023841858,7.8,5,6,1,2,spring
494,494,2023-05-06 02:30:00,1.9375,7.825,5,6,1,2,spring
495,495,2023-05-06 02:45:00,1.950000047683716,7.8875,5,6,1,2,spring
496,496,2023-05-06 03:00:00,1.9375,7.925,5,6,1,3,spring
497,497,2023-05-06 03:15:00,2.0,7.95,5,6,1,3,spring
498,498,2023-05-06 03:30:00,2.0,7.925,5,6,1,3,spring
499,499,2023-05-06 03:45:00,1.987499952316284,7.8875,5,6,1,3,spring
500,500,2023-05-06 04:00:00,1.962499976158142,8.2875,5,6,1,4,spring
501,501,2023-05-06 04:15:00,1.975000023841858,8.7375,5,6,1,4,spring
502,502,2023-05-06 04:30:00,1.962499976158142,9.2375,5,6,1,4,spring
503,503,2023-05-06 04:45:00,2.387500047683716,9.7625,5,6,1,4,spring
504,504,2023-05-06 05:00:00,2.4124999046325684,9.85,5,6,1,5,spring
505,505,2023-05-06 05:15:00,2.4749999046325684,9.9125,5,6,1,5,spring
506,506,2023-05-06 05:30:00,2.487499952316284,9.9375,5,6,1,5,spring
507,507,2023-05-06 05:45:00,2.4749999046325684,10.0625,5,6,1,5,spring
508,508,2023-05-06 06:00:00,2.4749999046325684,10.175,5,6,1,6,spring
509,509,2023-05-06 06:15:00,2.5,10.3375,5,6,1,6,spring
510,510,2023-05-06 06:30:00,2.612499952316284,10.4125,5,6,1,6,spring
511,511,2023-05-06 06:45:00,2.587500095367432,10.5875,5,6,1,6,spring
512,512,2023-05-06 07:00:00,2.637500047683716,10.7125,5,6,1,7,spring
513,513,2023-05-06 07:15:00,2.575000047683716,10.775,5,6,1,7,spring
514,514,2023-05-06 07:30:00,2.7874999046325684,10.8875,5,6,1,7,spring
515,515,2023-05-06 07:45:00,2.712500095367432,10.8125,5,6,1,7,spring
516,516,2023-05-06 08:00:00,2.700000047683716,11.0125,5,6,1,8,spring
517,517,2023-05-06 08:15:00,2.6875,11.2,5,6,1,8,spring
518,518,2023-05-06 08:30:00,2.712500095367432,11.25,5,6,1,8,spring
519,519,2023-05-06 08:45:00,2.9124999046325684,11.475,5,6,1,8,spring
520,520,2023-05-06 09:00:00,2.887500047683716,11.5125,5,6,1,9,spring
521,521,2023-05-06 09:15:00,2.737499952316284,11.3375,5,6,1,9,spring
522,522,2023-05-06 09:30:00,2.9375,11.5375,5,6,1,9,spring
523,523,2023-05-06 09:45:00,2.950000047683716,11.5125,5,6,1,9,spring
524,524,2023-05-06 10:00:00,2.712500095367432,11.3125,5,6,1,10,spring
525,525,2023-05-06 10:15:00,2.9375,11.2125,5,6,1,10,spring
526,526,2023-05-06 10:30:00,2.9124999046325684,10.975,5,6,1,10,spring
527,527,2023-05-06 10:45:00,2.75,10.925,5,6,1,10,spring
528,528,2023-05-06 11:00:00,2.612499952316284,10.9125,5,6,1,11,spring
529,529,2023-05-06 11:15:00,2.700000047683716,10.95,5,6,1,11,spring
530,530,2023-05-06 11:30:00,2.862499952316284,10.9625,5,6,1,11,spring
531,531,2023-05-06 11:45:00,2.737499952316284,10.8625,5,6,1,11,spring
532,532,2023-05-06 12:00:00,2.650000095367432,11.0125,5,6,1,12,spring
533,533,2023-05-06 12:15:00,2.712500095367432,11.0625,5,6,1,12,spring
534,534,2023-05-06 12:30:00,2.762500047683716,11.1875,5,6,1,12,spring
535,535,2023-05-06 12:45:00,2.887500047683716,11.2,5,6,1,12,spring
536,536,2023-05-06 13:00:00,2.700000047683716,10.9875,5,6,1,13,spring
537,537,2023-05-06 13:15:00,2.837500095367432,11.025,5,6,1,13,spring
538,538,2023-05-06 13:30:00,2.775000095367432,10.8875,5,6,1,13,spring
539,539,2023-05-06 13:45:00,2.674999952316284,10.8125,5,6,1,13,spring
540,540,2023-05-06 14:00:00,2.737499952316284,10.775,5,6,1,14,spring
541,541,2023-05-06 14:15:00,2.700000047683716,10.85,5,6,1,14,spring
542,542,2023-05-06 14:30:00,2.700000047683716,10.8625,5,6,1,14,spring
543,543,2023-05-06 14:45:00,2.637500047683716,10.9125,5,6,1,14,spring
544,544,2023-05-06 15:00:00,2.8125,10.975,5,6,1,15,spring
545,545,2023-05-06 15:15:00,2.712500095367432,10.9375,5,6,1,15,spring
546,546,2023-05-06 15:30:00,2.75,11.0,5,6,1,15,spring
547,547,2023-05-06 15:45:00,2.700000047683716,11.0625,5,6,1,15,spring
548,548,2023-05-06 16:00:00,2.775000095367432,11.025,5,6,1,16,spring
549,549,2023-05-06 16:15:00,2.775000095367432,10.4375,5,6,1,16,spring
550,550,2023-05-06 16:30:00,2.8125,10.025,5,6,1,16,spring
551,551,2023-05-06 16:45:00,2.6624999046325684,9.6125,5,6,1,16,spring
552,552,2023-05-06 17:00:00,2.1875,8.8375,5,6,1,17,spring
553,553,2023-05-06 17:15:00,2.362499952316284,8.425,5,6,1,17,spring
554,554,2023-05-06 17:30:00,2.400000095367432,7.8125,5,6,1,17,spring
555,555,2023-05-06 17:45:00,1.887500047683716,7.1,5,6,1,17,spring
556,556,2023-05-06 18:00:00,1.774999976158142,6.9625,5,6,1,18,spring
557,557,2023-05-06 18:15:00,1.75,6.8375,5,6,1,18,spring
558,558,2023-05-06 18:30:00,1.6875,6.8875,5,6,1,18,spring
559,559,2023-05-06 18:45:00,1.75,6.9375,5,6,1,18,spring
560,560,2023-05-06 19:00:00,1.649999976158142,6.925,5,6,1,19,spring
561,561,2023-05-06 19:15:00,1.7999999523162842,6.9625,5,6,1,19,spring
562,562,2023-05-06 19:30:00,1.7374999523162842,6.875,5,6,1,19,spring
563,563,2023-05-06 19:45:00,1.7374999523162842,6.875,5,6,1,19,spring
564,564,2023-05-06 20:00:00,1.6875,7.1875,5,6,1,20,spring
565,565,2023-05-06 20:15:00,1.712499976158142,7.5,5,6,1,20,spring
566,566,2023-05-06 20:30:00,1.7374999523162842,7.8125,5,6,1,20,spring
567,567,2023-05-06 20:45:00,2.049999952316284,8.075,5,6,1,20,spring
568,568,2023-05-06 21:00:00,2.0,8.2125,5,6,1,21,spring
569,569,2023-05-06 21:15:00,2.025000095367432,8.2,5,6,1,21,spring
570,570,2023-05-06 21:30:00,2.0,8.2375,5,6,1,21,spring
571,571,2023-05-06 21:45:00,2.1875,8.3,5,6,1,21,spring
572,572,2023-05-06 22:00:00,1.987499952316284,8.075,5,6,1,22,spring
573,573,2023-05-06 22:15:00,2.0625,8.175,5,6,1,22,spring
574,574,2023-05-06 22:30:00,2.0625,8.1125,5,6,1,22,spring
575,575,2023-05-06 22:45:00,1.962499976158142,8.1,5,6,1,22,spring
576,576,2023-05-06 23:00:00,2.087500095367432,8.1875,5,6,1,23,spring
577,577,2023-05-06 23:15:00,2.0,8.075,5,6,1,23,spring
578,578,2023-05-06 23:30:00,2.049999952316284,8.025,5,6,1,23,spring
579,579,2023-05-06 23:45:00,2.049999952316284,8.0625,5,6,1,23,spring
580,580,2023-05-07 00:00:00,1.975000023841858,8.0,5,7,1,0,spring
581,581,2023-05-07 00:15:00,1.950000047683716,7.9625,5,7,1,0,spring
582,582,2023-05-07 00:30:00,2.087500095367432,7.925,5,7,1,0,spring
583,583,2023-05-07 00:45:00,1.987499952316284,7.7625,5,7,1,0,spring
584,584,2023-05-07 01:00:00,1.9375,7.7125,5,7,1,1,spring
585,585,2023-05-07 01:15:00,1.912500023841858,7.7375,5,7,1,1,spring
586,586,2023-05-07 01:30:00,1.924999952316284,7.8,5,7,1,1,spring
587,587,2023-05-07 01:45:00,1.9375,7.8875,5,7,1,1,spring
588,588,2023-05-07 02:00:00,1.962499976158142,7.8875,5,7,1,2,spring
589,589,2023-05-07 02:15:00,1.975000023841858,7.8625,5,7,1,2,spring
590,590,2023-05-07 02:30:00,2.012500047683716,7.8375,5,7,1,2,spring
591,591,2023-05-07 02:45:00,1.9375,7.775,5,7,1,2,spring
592,592,2023-05-07 03:00:00,1.9375,7.95,5,7,1,3,spring
593,593,2023-05-07 03:15:00,1.950000047683716,7.9875,5,7,1,3,spring
594,594,2023-05-07 03:30:00,1.950000047683716,7.95,5,7,1,3,spring
595,595,2023-05-07 03:45:00,2.112499952316284,7.9125,5,7,1,3,spring
596,596,2023-05-07 04:00:00,1.975000023841858,8.2125,5,7,1,4,spring
597,597,2023-05-07 04:15:00,1.912500023841858,8.7,5,7,1,4,spring
598,598,2023-05-07 04:30:00,1.912500023841858,9.2875,5,7,1,4,spring
599,599,2023-05-07 04:45:00,2.4124999046325684,9.875,5,7,1,4,spring
600,600,2023-05-07 05:00:00,2.462500095367432,9.95,5,7,1,5,spring
601,601,2023-05-07 05:15:00,2.5,10.0,5,7,1,5,spring
602,602,2023-05-07 05:30:00,2.5,10.1625,5,7,1,5,spring
603,603,2023-05-07 05:45:00,2.487499952316284,10.2375,5,7,1,5,spring
604,604,2023-05-07 06:00:00,2.512500047683716,10.35,5,7,1,6,spring
605,605,2023-05-07 06:15:00,2.6624999046325684,10.475,5,7,1,6,spring
606,606,2023-05-07 06:30:00,2.575000047683716,10.4125,5,7,1,6,spring
607,607,2023-05-07 06:45:00,2.5999999046325684,10.5625,5,7,1,6,spring
608,608,2023-05-07 07:00:00,2.637500047683716,10.675,5,7,1,7,spring
609,609,2023-05-07 07:15:00,2.5999999046325684,10.6125,5,7,1,7,spring
610,610,2023-05-07 07:30:00,2.7249999046325684,10.6125,5,7,1,7,spring
611,611,2023-05-07 07:45:00,2.712500095367432,10.525,5,7,1,7,spring
612,612,2023-05-07 08:00:00,2.575000047683716,10.6375,5,7,1,8,spring
613,613,2023-05-07 08:15:00,2.5999999046325684,10.8625,5,7,1,8,spring
614,614,2023-05-07 08:30:00,2.637500047683716,11.0125,5,7,1,8,spring
615,615,2023-05-07 08:45:00,2.825000047683716,11.3125,5,7,1,8,spring
616,616,2023-05-07 09:00:00,2.799999952316284,11.3875,5,7,1,9,spring
617,617,2023-05-07 09:15:00,2.75,11.5375,5,7,1,9,spring
618,618,2023-05-07 09:30:00,2.9375,11.775,5,7,1,9,spring
619,619,2023-05-07 09:45:00,2.900000095367432,11.625,5,7,1,9,spring
620,620,2023-05-07 10:00:00,2.950000047683716,11.6125,5,7,1,10,spring
621,621,2023-05-07 10:15:00,2.987499952316284,11.6875,5,7,1,10,spring
622,622,2023-05-07 10:30:00,2.7874999046325684,11.6125,5,7,1,10,spring
623,623,2023-05-07 10:45:00,2.887500047683716,11.6375,5,7,1,10,spring
624,624,2023-05-07 11:00:00,3.025000095367432,11.7,5,7,1,11,spring
625,625,2023-05-07 11:15:00,2.9124999046325684,11.775,5,7,1,11,spring
626,626,2023-05-07 11:30:00,2.8125,11.9,5,7,1,11,spring
627,627,2023-05-07 11:45:00,2.950000047683716,12.175,5,7,1,11,spring
628,628,2023-05-07 12:00:00,3.0999999046325684,12.525,5,7,1,12,spring
629,629,2023-05-07 12:15:00,3.0374999046325684,12.475,5,7,1,12,spring
630,630,2023-05-07 12:30:00,3.087500095367432,12.4625,5,7,1,12,spring
631,631,2023-05-07 12:45:00,3.299999952316284,12.4625,5,7,1,12,spring
632,632,2023-05-07 13:00:00,3.049999952316284,12.3,5,7,1,13,spring
633,633,2023-05-07 13:15:00,3.025000095367432,12.3125,5,7,1,13,spring
634,634,2023-05-07 13:30:00,3.087500095367432,12.3375,5,7,1,13,spring
635,635,2023-05-07 13:45:00,3.137500047683716,12.3375,5,7,1,13,spring
636,636,2023-05-07 14:00:00,3.0625,12.2625,5,7,1,14,spring
637,637,2023-05-07 14:15:00,3.049999952316284,12.325,5,7,1,14,spring
638,638,2023-05-07 14:30:00,3.087500095367432,12.4125,5,7,1,14,spring
639,639,2023-05-07 14:45:00,3.0625,12.325,5,7,1,14,spring
640,640,2023-05-07 15:00:00,3.125,12.325,5,7,1,15,spring
641,641,2023-05-07 15:15:00,3.137500047683716,12.3125,5,7,1,15,spring
642,642,2023-05-07 15:30:00,3.0,12.4375,5,7,1,15,spring
643,643,2023-05-07 15:45:00,3.0625,12.65,5,7,1,15,spring
644,644,2023-05-07 16:00:00,3.112499952316284,12.4,5,7,1,16,spring
645,645,2023-05-07 16:15:00,3.262500047683716,11.7875,5,7,1,16,spring
646,646,2023-05-07 16:30:00,3.212500095367432,11.15,5,7,1,16,spring
647,647,2023-05-07 16:45:00,2.8125,10.6875,5,7,1,16,spring
648,648,2023-05-07 17:00:00,2.5,9.725,5,7,1,17,spring
649,649,2023-05-07 17:15:00,2.625,9.0875,5,7,1,17,spring
650,650,2023-05-07 17:30:00,2.75,8.375,5,7,1,17,spring
651,651,2023-05-07 17:45:00,1.850000023841858,7.475,5,7,1,17,spring
652,652,2023-05-07 18:00:00,1.862499952316284,7.5875,5,7,1,18,spring
653,653,2023-05-07 18:15:00,1.912500023841858,7.475,5,7,1,18,spring
654,654,2023-05-07 18:30:00,1.850000023841858,7.3625,5,7,1,18,spring
655,655,2023-05-07 18:45:00,1.962499976158142,7.3125,5,7,1,18,spring
656,656,2023-05-07 19:00:00,1.75,7.3625,5,7,1,19,spring
657,657,2023-05-07 19:15:00,1.7999999523162842,7.35,5,7,1,19,spring
658,658,2023-05-07 19:30:00,1.7999999523162842,7.325,5,7,1,19,spring
659,659,2023-05-07 19:45:00,2.012500047683716,7.525,5,7,1,19,spring
660,660,2023-05-07 20:00:00,1.7374999523162842,7.75,5,7,1,20,spring
661,661,2023-05-07 20:15:00,1.774999976158142,8.5125,5,7,1,20,spring
662,662,2023-05-07 20:30:00,2.0,9.3125,5,7,1,20,spring
663,663,2023-05-07 20:45:00,2.237499952316284,9.7375,5,7,1,20,spring
664,664,2023-05-07 21:00:00,2.5,9.8875,5,7,1,21,spring
665,665,2023-05-07 21:15:00,2.575000047683716,9.6875,5,7,1,21,spring
666,666,2023-05-07 21:30:00,2.424999952316284,9.325,5,7,1,21,spring
667,667,2023-05-07 21:45:00,2.387500047683716,9.075,5,7,1,21,spring
668,668,2023-05-07 22:00:00,2.299999952316284,8.8625,5,7,1,22,spring
669,669,2023-05-07 22:15:00,2.212500095367432,8.8875,5,7,1,22,spring
670,670,2023-05-07 22:30:00,2.174999952316284,8.85,5,7,1,22,spring
671,671,2023-05-07 22:45:00,2.174999952316284,8.8375,5,7,1,22,spring
672,672,2023-05-07 23:00:00,2.325000047683716,8.9125,5,7,1,23,spring
673,673,2023-05-07 23:15:00,2.174999952316284,8.7,5,7,1,23,spring
674,674,2023-05-07 23:30:00,2.1624999046325684,8.6375,5,7,1,23,spring
675,675,2023-05-07 23:45:00,2.25,8.5875,5,7,1,23,spring
676,676,2023-05-08 00:00:00,2.112499952316284,8.45,5,1,0,0,spring
677,677,2023-05-08 00:15:00,2.112499952316284,8.4875,5,1,0,0,spring
678,678,2023-05-08 00:30:00,2.112499952316284,8.5125,5,1,0,0,spring
679,679,2023-05-08 00:45:00,2.112499952316284,8.5375,5,1,0,0,spring
680,680,2023-05-08 01:00:00,2.150000095367432,8.525,5,1,0,1,spring
681,681,2023-05-08 01:15:00,2.137500047683716,8.45,5,1,0,1,spring
682,682,2023-05-08 01:30:00,2.137500047683716,8.3625,5,1,0,1,spring
683,683,2023-05-08 01:45:00,2.0999999046325684,8.2875,5,1,0,1,spring
684,684,2023-05-08 02:00:00,2.075000047683716,8.2375,5,1,0,2,spring
685,685,2023-05-08 02:15:00,2.049999952316284,8.1875,5,1,0,2,spring
